시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,비고,내외국인구분,국적,소재지도로명,소재지지번
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,upso_gsl_ymd,upso_nm,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_why,snt_uptae_nm,ed_fin_ymd,gaeksil,hanshil,yangsil,chair_num,yoksil,balhansil_yn,washmc_num,perm_nt_no,rem,kor_frgnr_gbn,ntn,site_addr_rd,site_addr
3030000,211,2002,00015,미용업(일반),20020708,박철 헤어,30.00,0222913403,20130726,,20020708,금호1가동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-2002-00015,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/26),내국인,,서울특별시 성동구 금호로 158-1, (금호동1가),서울특별시 성동구 금호동1가  122번지  
3030000,211,2002,00016,미용업(일반),20020218,금호미용타운,25.90,0222992245,20020218,,20070320,왕십리제2동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-2002-00016,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/02),내국인,,서울특별시 성동구 난계로 114-31, (하왕십리동,금호베스트빌상가 207호),서울특별시 성동구 하왕십리동  1052번지  금호베스트빌상가 207호
3030000,211,2002,00017,미용업(일반),20021009,김민헤어갤러리,22.29,02 4637915,20021009,,20070105,성수2가제1동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-2002-00017,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 뚝섬로 416, (성수동2가,(지상1층)),서울특별시 성동구 성수동2가  331번지 72호  (지상1층)
3030000,211,2002,00018,미용업(일반),20020507,이호철머리도사,25.00,0222965324,20020507,,20020507,응봉동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-2002-00018,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/23),내국인,,서울특별시 성동구 독서당로60길 6, (응봉동),서울특별시 성동구 응봉동  193번지 193호  
3030000,211,2002,00019,미용업(일반),20020521,머리사랑,26.40,0204625760,20080923,,20020521,송정동,,,일반미용업,20081217,0,0,0,0,0,N,,3030000-211-2002-00019,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/12/02),내국인,,서울특별시 성동구 광나루로11길 23-1, (송정동),서울특별시 성동구 송정동  73번지 572호  
3030000,211,2003,00001,미용업(일반),20031011,마리헤어,32.97,02 5665959,20150413,,20111004,금호4가동,,,일반미용업,,0,,,3,,N,,3030000-211-2003-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 독서당로 270, 406호 (금호동4가),서울특별시 성동구 금호동4가  800번지  대우상가406호
3030000,211,2003,00002,미용업(일반),20030110,멋뜰헤어샵,26.40,0222955032,20040827,,20030110,행당제1동,,,일반미용업,20040922,0,,,3,,N,,3030000-211-2003-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 왕십리로 257, (행당동),서울특별시 성동구 행당동  128번지 1039호  
3030000,211,2003,00003,미용업(일반),20030217,최원준미용실,42.90,0222379937,20030217,,20030217,금호2.3가동,,,일반미용업,20030226,0,,,3,,N,,3030000-211-2003-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호산2길 12-1, (금호동3가),서울특별시 성동구 금호동3가  782번지 1호  
3030000,211,2003,00004,미용업(일반),20030211,헤어센스,21.00,02 4682806,20100426,,20030211,성수2가제1동,20141111,개인사정,일반미용업,20101118,0,,,3,,N,,3030000-211-2003-00004,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 둘레21길 25, (성수동2가),서울특별시 성동구 성수동2가  591번지 1호  
3030000,211,2003,00005,미용업(일반),20030217,칼리미용실,42.50,02 4698640,20030217,,20180817,성수1가제1동,,,일반미용업,20030226,0,,,4,,N,,3030000-211-2003-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 뚝섬로1길 31, 서울숲  M타워 1층 103호 (성수동1가),서울특별시 성동구 성수동1가  656번지 334호  서울숲  M타워
3030000,211,2003,00005,미용업(일반),20030217,칼리미용실,44.13,02 4698640,20030217,,20180817,성수1가제1동,,,일반미용업,20030226,0,,,4,,N,,3030000-211-2003-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 뚝섬로1길 31, 서울숲  M타워 1층 103호 (성수동1가),서울특별시 성동구 성수동1가  656번지 334호  서울숲  M타워
3030000,211,2003,00005,미용업(일반),20030217,칼리미용실,42.50,02 4698640,20030217,,20030217,성수1가제1동,,,일반미용업,20030226,0,,,4,,N,,3030000-211-2003-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 성덕정길 17, (성수동1가),서울특별시 성동구 성수동1가  612번지  
3030000,211,2003,00005,미용업(일반),20030217,칼리미용실,44.13,02 4698640,20030217,,20030217,성수1가제1동,,,일반미용업,20030226,0,,,4,,N,,3030000-211-2003-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 성덕정길 17, (성수동1가),서울특별시 성동구 성수동1가  612번지  
3030000,211,2003,00006,미용업(일반),20031230,쏭헤어(ssong hair),36.90,07076247803,20120926,,20031230,성수2가제1동,20161024,폐업후새로개설,일반미용업,,0,,,4,,N,,3030000-211-2003-00006,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 성수이로 17-1, 1층 (성수동2가, 532-28),서울특별시 성동구 성수동2가  532번지 28호  
3030000,211,2003,00007,미용업(일반),20030722,김은경미용실,13.53,0222978989,20030722,,20190219,왕십리제2동,,,일반미용업,20030423,0,0,0,3,0,N,0,3030000-211-2003-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 왕십리로31가길 10-2, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  890번지 93호  
3030000,211,2003,00007,미용업(일반),20030722,김은경미용실,25.00,0222978989,20030722,,20190219,왕십리제2동,,,일반미용업,20030423,0,0,0,3,0,N,0,3030000-211-2003-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 왕십리로31가길 10-2, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  890번지 93호  
3030000,211,2003,00007,미용업(일반),20030722,김은경미용실,13.53,0222978989,20030722,,20090306,왕십리제2동,,,일반미용업,20030423,0,0,0,3,0,N,0,3030000-211-2003-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 왕십리로31길 8, (하왕십리동,2층),서울특별시 성동구 하왕십리동  890번지 381호  2층
3030000,211,2003,00007,미용업(일반),20030722,김은경미용실,25.00,0222978989,20030722,,20090306,왕십리제2동,,,일반미용업,20030423,0,0,0,3,0,N,0,3030000-211-2003-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 왕십리로31길 8, (하왕십리동,2층),서울특별시 성동구 하왕십리동  890번지 381호  2층
3030000,211,2003,00008,미용업(일반),20030110,머리나라,18.50,0222053838,20170710,,20030110,성수1가제1동,,,일반미용업,20170708,0,,,,,N,,3030000-211-2003-00008,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 뚝섬로3길 8, 1층 3호 (성수동1가),서울특별시 성동구 성수동1가  33번지 2호  성수현대그린아파트상가 1층 3호
3030000,211,2003,00009,미용업(일반),20031011,주명자헤어,56.60,02 4628232,20060322,,20031011,성수2가제1동,,,일반미용업,20060511,0,,,6,,N,,3030000-211-2003-00009,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 성덕정길 127, (성수동2가),서울특별시 성동구 성수동2가  573번지 7호  
3030000,211,2003,00010,미용업(일반),20030711,김현희뷰티클럽,17.63,0222928462,20030711,,20030711,행당제2동,,,일반미용업,20030827,0,,,3,,N,,3030000-211-2003-00010,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 왕십리로21길 38-1, (행당동,(지상1층)),서울특별시 성동구 행당동  300번지 22호  (지상1층)
3030000,211,2003,00011,미용업(일반),20031202,씨티헤어샵,22.00,02 4973593,20031202,,20031202,성수2가제3동,,,일반미용업,20031223,0,,,4,,N,,3030000-211-2003-00011,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 성수이로 137, (성수동2가,현대아이파크상가201호),서울특별시 성동구 성수동2가  834번지  현대아이파크상가201호
3030000,211,2003,00012,미용업(일반),20030728,헤어매니아,22.10,02  4611624,20030728,,20030728,성수1가제2동,,,일반미용업,20120508,0,,,3,,N,,3030000-211-2003-00012,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/12),내국인,,서울특별시 성동구 상원길 60, (성수동1가),서울특별시 성동구 성수동1가  13번지 443호  
3030000,211,2003,00013,미용업(일반),20030110,헤어코디,19.80,,20050214,,20030110,행당제1동,,,일반미용업,20050224,0,0,0,0,0,N,,3030000-211-2003-00013,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/17),내국인,,서울특별시 성동구 고산자로8길 36, (행당동),서울특별시 성동구 행당동  128번지 458호  
3030000,211,2003,00014,미용업(일반),20030217,다인헤어,79.20,0222934697,20080523,,20030217,행당제1동,20131023,임시폐업,일반미용업,20080730,0,,,8,,N,,3030000-211-2003-00014,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/22),내국인,,서울특별시 성동구 왕십리로 223-1, (행당동),서울특별시 성동구 행당동  32번지 2호  
3030000,211,2003,00015,미용업(일반),20030728,디오헤어아트,26.80,0222996557,20030728,,20111128,금호1가동,,,일반미용업,20030423,0,0,0,3,0,N,0,3030000-211-2003-00015,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/29),내국인,,서울특별시 성동구 금호로 172, (금호동1가, 금호동1가 103 지상2층),서울특별시 성동구 금호동1가  103번지  (지상2층)
3030000,211,2003,00016,미용업(일반),20030217,준헤어아트,19.80,02 4670911,20030217,,20030217,송정동,,,일반미용업,20030226,0,,,3,,N,,3030000-211-2003-00016,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 광나루로11길 11, (송정동),서울특별시 성동구 송정동  66번지 108호  
3030000,211,2004,00001,미용업(일반),20040915,블루클럽(옥수점),30.70,0222971133,20090416,,20040915,옥수동,,,일반미용업,20090528,0,,,4,,N,,3030000-211-2004-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/13),내국인,,서울특별시 성동구 독서당로 192, (옥수동),서울특별시 성동구 옥수동  244번지 3호  
3030000,211,2004,00002,미용업(일반),20040906,지훈헤어,41.60,0222990822,20040906,,20040906,금호4가동,,,일반미용업,20040922,0,,,4,,N,,3030000-211-2004-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/24),내국인,,서울특별시 성동구 독서당로 272, 402호 (금호동4가, 대우월드상가),서울특별시 성동구 금호동4가  800번지  대우월드상가402
3030000,211,2004,00003,미용업(일반),20040409,귀빈,23.30,0222946881,20040409,,20040409,마장동,,,일반미용업,20040624,0,,,3,,N,,3030000-211-2004-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/01),내국인,,서울특별시 성동구 마장로27길 4, (마장동),서울특별시 성동구 마장동  566번지 35호  
3030000,211,2004,00004,미용업(일반),20040402,이훈헤어칼라,142.00,0222821222,20140721,,20040402,금호1가동,,,일반미용업,,0,,,16,,N,,3030000-211-2004-00004,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/01),내국인,,서울특별시 성동구 난계로 35, (금호동1가),서울특별시 성동구 금호동1가  172번지  
3030000,211,2004,00005,미용업(일반),20041224,헤어홀릭,25.10,02 4661530,20041224,,20041224,성수2가제1동,,,일반미용업,20050127,0,,,4,,N,,3030000-211-2004-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 성덕정21길 18, (성수동2가),서울특별시 성동구 성수동2가  331번지 137호  
3030000,211,2004,00006,미용업(일반),20041025,버르장머리,18.70,0222813004,20041025,,20041025,왕십리도선동,,,일반미용업,20041104,0,,,3,,N,,3030000-211-2004-00006,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 무학봉길 52-1, (하왕십리동),서울특별시 성동구 하왕십리동  980-54번지  
3030000,211,2004,00007,미용업(일반),20040708,유노헤어,60.50,0222811113,20120906,,20180213,왕십리도선동,,,일반미용업,,0,,,6,,N,,3030000-211-2004-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 무학로6길 50, 101동 1층 128호 (도선동, 성동삼성쉐르빌),서울특별시 성동구 도선동  69번지  성동삼성쉐르빌
